url;fornecedor;nome;preco;descricao;dimensoes;fotos
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-nao-e-bipartido-encosto-almofadas-solta-cor-cinza-claro-premoli-2/;Premoli;Retrátil 1.50 Guatemala Não e Bipartido Encosto Almofadas Solta Cor Cinza Claro Premoli;R$ 1.180,00;IMAGENS MERAMENTE ILUSTRATIVAS Não e bipartido As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira Tocador de vídeo 00:00 00:00;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5bae27a1b1cc.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/8d5a0de14623.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/f515a36bb9e7.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-encosto-almofadas-solta-cor-cinza-escuro-premoli/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Cinza Escuro Premoli;R$ 1.180,00;Tocador de vídeo 00:00 00:00 Descrição Não e bipartido As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/de99cedc2bd4.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/60a843500740.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/1a0d634b39f6.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/66f8e348f22e.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-marrom-luxo-encosto-almofadas-solta-imagens-meramente-ilustrativas/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Marrom Premoli;R$ 1.180,00;Tocador de vídeo 00:00 00:00 As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/53989bfc56bc.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-nao-e-bipartido-encosto-almofadas-solta-cor-preto-premoli/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Preto Premoli;R$ 1.180,00;Não e bipartido As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/707eee29b73a.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/d126410f34c8.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-90-guatemala-bi-partido-encosto-almofadas-solta-cor-cinza-claro-premoli/;Premoli;Retrátil 1.90 Guatemala Bi-Partido Encosto Almofadas Solta Cor Cinza Claro Premoli;R$ 1.539,99;as cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 189 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira Tocador de vídeo 00:00 00:00;Altura: 97  cm | Comprimento: 189 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5bae27a1b1cc.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/8d5a0de14623.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/f515a36bb9e7.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-90-guatemala-encosto-almofadas-solta-cor-marrom-escuro-premoli/;Premoli;Retrátil 1.90 Guatemala Bi-Partido Encosto Almofadas Solta Cor Marrom Escuro Premoli;R$ 1.539,98;Tocador de vídeo 00:00 00:00 IMAGENS MERAMENTE ILUSTRATIVAS As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 189 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 189 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5ab969f362d3.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/a49fff4c001d.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/ff1298b942ce.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-90-guatemala-encosto-almofadas-solta-cor-vermelho-premoli/;Premoli;Retrátil 1.90 Guatemala Bi-Partido Encosto Almofadas Solta Cor Vermelho Premoli;R$ 1.529,98;as cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 189 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 189 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/b011854f0fde.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-90-guatemala-bipartido-encosto-almofadas-solta-cor-preto-premoli/;Premoli;Retrátil 1.90 Guatemala bipartido Encosto Almofadas Solta Cor Preto Premoli;R$ 1.529,99;as cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 189 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 189 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/c36997a56d39.jpeg
https://premolidistribuidora.com.br/produto/retratil-2-00-guatemala-bi-partido-encosto-almofadas-solta-premoli-2/;Premoli;Retrátil 2.00 Guatemala Bi-Partido Encosto Almofadas Solta Cor Cinza Escura Premoli;R$ 1.599,99;As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 2.00 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 2.00 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/f7709d4bde4e.png|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/92cf2a040387.jpeg
https://premolidistribuidora.com.br/produto/retratil-2-00-guatemala-bi-partido-encosto-almofadas-solta-premoli/;Premoli;Retrátil 2.00 Guatemala Bi-Partido Encosto Almofadas Solta Cor Cinza Claro Premoli;R$ 1.599,99;As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 2.00 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 2.00 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/d25735767e80.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/7cf2c0a70ec0.jpg
https://premolidistribuidora.com.br/produto/retratil-2-00-guatemala-bi-partido-encosto-almofadas-solta-cor-marrom-escuro-premoli/;Premoli;Retrátil 2.00 Guatemala Bi-Partido Encosto Almofadas Solta Cor Marrom Escuro Premoli;R$ 1.599,99;As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 2.00 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 2.00 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/0be298030233.png|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/28053de1a021.jpg
https://premolidistribuidora.com.br/produto/sofa-fa-3-lugares-em-tecido-de-linho-bege-c-design-contemporaneo-e-pes-de-madeira/;Premoli;Sofá FÃ 3 Lugares Em Tecido De Linho Bege C/ Design Contemporâneo e Pés De Madeira;R$ 1.899,99;ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO. 3 lugares Largura 186 Altura. 94 Prundidade 71 Acento. 60 Espuma d 28 Fibra nas almofadas Tecido linho Pé em Madeira maciça Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/3e081cf738ac.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/bf9155ec5d37.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/3141f29b419e.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e0fd55d9a787.jpeg
https://premolidistribuidora.com.br/produto/sofa-madri-almofadas-soltas-cor-bege-variacao-de-tonalidade/;Premoli;Sofa Madri Almofadas Soltas Cor Bege : Variação de tonalidade:;R$ 1.140,00;O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 185×150;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/3a5667f05b5e.jpg
https://premolidistribuidora.com.br/produto/sofa-madri-almofadas-soltas-cor-bege-claro-variacao-de-tonalidade/;Premoli;Sofa Madri Almofadas Soltas Cor Bege Claro : Variação de tonalidade:;R$ 1.140,00;Tocador de vídeo 00:00 00:00 O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 179X148;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/ccf6dd65ea14.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/9a2f757eace3.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/04ae310802c7.jpeg
https://premolidistribuidora.com.br/produto/sofa-madri-canto-com-amofadas-soltas-cor-cinza-imagens-meramente-ilustrativas/;Premoli;Sofa Madri Almofadas Soltas Cor Cinza : Variação de tonalidade:;R$ 1.140,00;Tocador de vídeo 00:00 00:00 O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 179X148;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/df4a78258aaa.jpeg
https://premolidistribuidora.com.br/produto/sofa-madri-canto-com-amofadas-soltas-cor-marrom-claro-as-cores-do-produto-podem-variar-de-acordo-com-o-monitor-a-ilumin/;Premoli;Sofa Madri Almofadas Soltas Cor Marrom Chocalate : Variação de tonalidade:;R$ 1.140,00;Tocador de vídeo 00:00 00:00 O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 179×148;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/82dcb0e68b2c.jpeg
https://premolidistribuidora.com.br/produto/sofa-madri-almofadas-soltas-cor-cinza-variacao-de-tonalidade/;Premoli;Sofa Madri Almofadas Soltas Cor Preto : Variação de tonalidade:;R$ 1.140,00;O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 179X148;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/1bee2819e4a4.jpg
https://premolidistribuidora.com.br/produto/sofa-madri-canto-almofadas-soltas-cor-vermelho-claro-imagens-meramente-ilustrativas/;Premoli;Sofa Madri Almofadas Soltas Cor Vermelho : Variação de tonalidade:;R$ 1.140,00;O safa pop e fabricado com madeira de eucalipito Espuma d 28 Altura 79 Profundidade do assento 45 Comprimento 179×148 OBS: PODE EXISTIR VARIAÇÃO ENTRE A TONALIDADE REAL E DA FOTO DA COR DESTE PRODUTO;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/884ce287bf18.jpg
https://premolidistribuidora.com.br/produto/o-sofa-living-valenca/;Premoli;Sofá Montreal 1.60 Revestimento: Tecido Linho Cinza / Braco Couro sintético;R$ 1.770,00;Tocador de vídeo 00:00 00:00 O Sofá é a escolha perfeita para quem busca um equilíbrio entre conforto e elegância em um espaço compacto. Com medidas de este sofá se destaca pelo design e pela qualidade de seus materiais. O sofá é revestido em tecido sintético PU na cor Marrom, com um acabamento em Veludo Cinza que proporciona um toque de sofisticação e aconchego. O sofá é fabricado com madeira de reflorestamento tratada, especificamente eucalipto. Já os pés são de madeira na cor castanho, com acabamento elegante que complementa o visual geral do móvel. O sofá possui assento e encosto fixos, garantindo uma estrutura sólida e sem movimento. A espuma utilizada é a D-28, conhecida por sua durabilidade e conforto. O assento é fixo, que garante um suporte firme e duradouro. Ele é equipado com molas espirais e percintas elásticas, além de uma manta acrílica que oferece um conforto extra. Este assento é projetado para suportar até 80 kg, garantindo robustez e estabilidade. O encosto é fixo e conta com percintas elásticas que sustentam almofadas soltas preenchidas com 100% fibra siliconada, proporcionando um apoio macio e confortável para as costas. Além do mais, as almofadas do encosto do sofá são adornadas com uma fita em sintético PU que segue a mesma tonalidade do revestimento, na cor Marrom. Este detalhe não apenas realça o design do sofá, mas também oferece uma finalização elegante e refinada. Os braços do sofá são preenchidos com espuma D-23, o que proporciona um suporte confortável e equilibrado. A estrutura dos braços complementa o design do sofá, oferecendo uma superfície acolhedora para descansar os braços. Para garantir a durabilidade e resistência, os pontos de tensão do sofá são fixados com grampos galvanizados antiferrugem ou aparafusados, garantindo que o móvel mantenha sua integridade ao longo do tempo. A combinação desses materiais assegura um suporte ergonômico, ideal para relaxar após um longo dia. Invista no conforto e na sofisticação que você merece, o Sofá Valença está esperando por você!” Dimensões do Produto: Altura Total: 95 cm Largura Total: 1.60 cm Profundidade Total: 80 cm Peso: kg Outras Medidas: Altura do Assento ao Chão: 50 cm Largura do Braço: 12 cm Profundidade do assento sem almofada: 65 cm Profundidade do assento com almofada: 50 cm Especificações do Produto: Estrutura: Madeira Eucalipto Reflorestada Espuma do Encosto: D-28 Percintas Elásticas Espuma do Assento: D-28 Molas com Percintas Elásticas Espuma do Braço: D-23 Revestimento: Veludo Tecido Linho Possui Pés: Sim Tipo de Pés: Madeira Peso Suportado: Até 80 Kg por assento Quantidade de Assentos: 2 Assentos Tipo de Encosto: Fixo com Almofadas Soltas Tipo de Assento: Fixo É retrátil: Não É reclinável: Não Diferenciais: Design moderno Complexidade da Montagem: Baixo Montagem: Produto vai montado, apenas rosquear os pés;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/8064ae440e13.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/8654f7a5b0b7.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/9f3369c89068.jpg
https://premolidistribuidora.com.br/produto/sofa-montreal-1-60-revestimento-tecido-linho-braco-couro-sintetico-cor-cinza/;Premoli;Sofá Montreal 1.60 Revestimento: Tecido Veludo Bege/ Braço Couro sintético;R$ 1.599,99;Tocador de vídeo 00:00 00:00 Altura Total: 95 cm Largura Total: 1.60 cm Profundidade Total: 80 cm Outras Medidas: Altura do Assento ao Chão: 50 cm Largura do Braço: 12 cm Profundidade do assento sem almofada: 65 cm Profundidade do assento com almofada: 50 cm Especificações do Produto: Especificações do Produto: Estrutura: Madeira Eucalipto Reflorestada Espuma do Encosto: D-28 Percintas Elásticas Espuma do Assento: D-28 com Percintas Elásticas Espuma do Braço: D-23 Revestimento: Veludo Tecido VELUDO Possui Pés: Sim Tipo de Pés: Madeira Peso Suportado: Até 80 Kg por assento Quantidade de Assentos: 2 Assentos Tipo de Encosto: Fixo com Almofadas Soltas Tipo de Assento: Fixo É retrátil: Não É reclinável: Não Diferenciais: Design moderno Complexidade da Montagem: Baixo Montagem: Produto vai montado, apenas rosquear os pés;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/cf37aa9681fe.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/fc231bd2bc10.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/51e35ed1b504.jpeg
